Academic Year,TAP College Code,Federal School Code,Level,TAP Level of Study,TAP College Name,Sector Type,TAP Sector Group,TAP Recipient Headcount,TAP Recipient FTEs,TAP Recipient Dollars
2015,3005,2854,U,2 yr Undergrad,SUNY COLLEGE OF TECH AT ALFRED,PUBLIC,3-SUNY SO,1351,1113.46,3387807.22
2015,6005,2854,U,4 yr Undergrad,SUNY COLLEGE OF TECH AT ALFRED,PUBLIC,3-SUNY SO,864,710.83,2044477.80
2015,3005,2854,U,5 yr Undergrad,SUNY COLLEGE OF TECH AT ALFRED,PUBLIC,3-SUNY SO,4,2,8590.00
2015,6005,2854,U,5 yr Undergrad,SUNY COLLEGE OF TECH AT ALFRED,PUBLIC,3-SUNY SO,15,10.75,45890.25
2015,3010,2855,U,2 yr Undergrad,SUNY COLLEGE OF TECH AT CANTON,PUBLIC,3-SUNY SO,958,776.46,2663473.83
2015,6010,2855,U,4 yr Undergrad,SUNY COLLEGE OF TECH AT CANTON,PUBLIC,3-SUNY SO,886,731.33,2301793.25
2015,6010,2855,U,5 yr Undergrad,SUNY COLLEGE OF TECH AT CANTON,PUBLIC,3-SUNY SO,15,14,56910.00
2015,3020,2857,U,2 yr Undergrad,SUNY COLLEGE OF TECH AT DELHI,PUBLIC,3-SUNY SO,1234,1033.83,3562800.14
2015,6020,2857,U,4 yr Undergrad,SUNY COLLEGE OF TECH AT DELHI,PUBLIC,3-SUNY SO,515,415.96,1193841.36
2015,3020,2857,U,5 yr Undergrad,SUNY COLLEGE OF TECH AT DELHI,PUBLIC,3-SUNY SO,3,2,9658.00
2015,6020,2857,U,5 yr Undergrad,SUNY COLLEGE OF TECH AT DELHI,PUBLIC,3-SUNY SO,10,9,42434.00
2015,3025,2858,U,2 yr Undergrad,SUNY COLLEGE OF TECH FARMINGDALE,PUBLIC,3-SUNY SO,498,400.25,1194997.48
2015,6025,2858,U,4 yr Undergrad,SUNY COLLEGE OF TECH FARMINGDALE,PUBLIC,3-SUNY SO,2170,1787.63,5314893.48
2015,6025,2858,U,5 yr Undergrad,SUNY COLLEGE OF TECH FARMINGDALE,PUBLIC,3-SUNY SO,18,12.5,54873.50
2015,910,2843,U,4 yr Undergrad,SUNY CORTLAND (UNDERGRAD),PUBLIC,3-SUNY SO,2597,2336.63,6082371.13
2015,910,2843,U,5 yr Undergrad,SUNY CORTLAND (UNDERGRAD),PUBLIC,3-SUNY SO,18,10.75,47322.25
2015,4886,2839,U,4 yr Undergrad,SUNY DOWNSTATE MEDICAL CENTER,PUBLIC,3-SUNY SO,101,79.5,251543.00
2015,955,2853,U,4 yr Undergrad,SUNY MARITIME COLLEGE,PUBLIC,3-SUNY SO,379,340.75,947825.25
2015,955,2853,U,5 yr Undergrad,SUNY MARITIME COLLEGE,PUBLIC,3-SUNY SO,1,0.5,2079.00
2015,925,2846,U,4 yr Undergrad,SUNY NEW PALTZ - UNDERGRAD,PUBLIC,3-SUNY SO,2724,2404.92,7397875.02
2015,925,2846,U,5 yr Undergrad,SUNY NEW PALTZ - UNDERGRAD,PUBLIC,3-SUNY SO,69,51.75,203623.00
2015,965,7109,U,4 yr Undergrad,SUNY OLD WESTBURY (UNDERGRAD),PUBLIC,3-SUNY SO,1976,1643.58,5483127.20
2015,965,7109,U,5 yr Undergrad,SUNY OLD WESTBURY (UNDERGRAD),PUBLIC,3-SUNY SO,59,43.08,180428.58
2015,940,2849,U,4 yr Undergrad,SUNY PLATTSBURGH (UNDERGRAD),PUBLIC,3-SUNY SO,2303,2066.21,6200661.48
2015,940,2849,U,5 yr Undergrad,SUNY PLATTSBURGH (UNDERGRAD),PUBLIC,3-SUNY SO,33,27.5,115144.25
2015,4975,11678,U,4 yr Undergrad,SUNY POLYTECHNIC INSTITUTE,PUBLIC,3-SUNY SO,892,780.75,2016576.49
2015,4975,11678,U,5 yr Undergrad,SUNY POLYTECHNIC INSTITUTE,PUBLIC,3-SUNY SO,4,3,14898.50
2015,875,2838,U,4 yr Undergrad,SUNY STONY BROOK 4YR UNDERGRAD,PUBLIC,3-SUNY SO,5873,5203.63,18221860.63
2015,875,2838,U,5 yr Undergrad,SUNY STONY BROOK 4YR UNDERGRAD,PUBLIC,3-SUNY SO,91,74.67,320376.76
2015,890,2840,U,4 yr Undergrad,SUNY UPSTATE MEDICAL UNIVERSITY,PUBLIC,3-SUNY SO,56,53.38,129187.25
2015,2321,21700,U,2 yr Undergrad,SWEDISH INST QRTLY PROGRAMS,PRIVATE,6-BUS. DEGREE,318,241.33,967912.17
2015,2320,21700,U,2 yr Undergrad,SWEDISH INSTITUTE 2YR UNDERGRAD,PRIVATE,6-BUS. DEGREE,217,165.5,468472.39
2015,985,2882,U,4 yr Undergrad,SYRACUSE UNIVERSITY (UNDERGRAD),PRIVATE,5-INDEPENDENT,2326,2207.33,6792906.72
2015,985,2882,U,5 yr Undergrad,SYRACUSE UNIVERSITY (UNDERGRAD),PRIVATE,5-INDEPENDENT,13,10,44554.50
2015,8286,14614,U,4 yr Undergrad,TALMUDICAL INST OF UPSTATE NY,PRIVATE,9-CHAPTER XXII,1,0.5,1462.50
2015,8286,14614,U,5 yr Undergrad,TALMUDICAL INST OF UPSTATE NY,PRIVATE,9-CHAPTER XXII,1,0.5,1462.50
2015,8288,41155,U,4 yr Undergrad,TALMUDICAL SEMINARY OF BOBOV,PRIVATE,9-CHAPTER XXII,310,308.5,1469289.00
2015,8288,41155,U,5 yr Undergrad,TALMUDICAL SEMINARY OF BOBOV,PRIVATE,9-CHAPTER XXII,3,3,15195.00
2015,8290,12011,U,4 yr Undergrad,TALMUDICAL SEMINARY OHOLEI TORAH,PRIVATE,9-CHAPTER XXII,40,40,157783.00
2015,7830,11031,U,2 yr Undergrad,TECHNICAL CAREER INSTITUTES,PRIVATE,6-BUS. DEGREE,1986,1487,4578069.74
2015,210,6448,U,2 yr Undergrad,THE BELANGER SCHOOL OF NURSING,PRIVATE,5-INDEPENDENT,24,13.21,44487.50
2015,355,40953,U,4 yr Undergrad,THE KING'S COLLEGE,PRIVATE,5-INDEPENDENT,21,20,55201.00
2015,535,20662,U,2 yr Undergrad,THE NEW SCHOOL 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,1,0.5,593.50
2015,535,20662,U,4 yr Undergrad,THE NEW SCHOOL 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,452,400.17,1392468.41
2015,535,20662,U,5 yr Undergrad,THE NEW SCHOOL 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,9,6.5,23596.00
2015,2260,6788,U,2 yr Undergrad,TOMPKINS CORTLAND COMM COLLEGE,PUBLIC,4-SUNY CC,1605,1202.79,3667720.56
2015,8294,15485,U,4 yr Undergrad,TORAH TEMIMAH TALMUDICAL SEMINARY,PRIVATE,9-CHAPTER XXII,12,12,51586.00
2015,865,10142,U,2 yr Undergrad,TOURO UNIV - 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,1506,1142.63,4578963.70
2015,865,10142,U,4 yr Undergrad,TOURO UNIV - 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,1767,1355.71,4827012.90
2015,2144,2812,U,2 yr Undergrad,TROCAIRE COLLEGE,PRIVATE,5-INDEPENDENT,453,321.17,1069554.04
2015,6144,2812,U,4 yr Undergrad,TROCAIRE COLLEGE,PRIVATE,5-INDEPENDENT,39,26.25,69568.50
2015,2230,2880,U,2 yr Undergrad,ULSTER COMMUNITY COLLEGE,PUBLIC,4-SUNY CC,864,667.33,1768000.37
2015,990,2889,U,4 yr Undergrad,UNION COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,204,196.5,556983.13
2015,990,2889,U,5 yr Undergrad,UNION COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,2,2,6914.01
2015,8296,11189,U,4 yr Undergrad,UNITED TALMUDICAL SEMINARY,PRIVATE,9-CHAPTER XXII,1436,1417,6666088.50
2015,8296,11189,U,5 yr Undergrad,UNITED TALMUDICAL SEMINARY,PRIVATE,9-CHAPTER XXII,216,196,934680.00
2015,1016,2894,U,4 yr Undergrad,UNIV OF ROCHESTER EASTMAN UG,PRIVATE,5-INDEPENDENT,26,25,58736.50
2015,1015,2894,U,4 yr Undergrad,UNIVERSITY OF ROCHESTER UNDERGRAD,PRIVATE,5-INDEPENDENT,802,774,2248615.50
2015,1015,2894,U,5 yr Undergrad,UNIVERSITY OF ROCHESTER UNDERGRAD,PRIVATE,5-INDEPENDENT,3,2.25,10390.25
2015,8298,38023,U,4 yr Undergrad,UTA MESIVTA OF KIRYAS JOEL,PRIVATE,9-CHAPTER XXII,1182,1168,5506032.00
2015,8298,38023,U,5 yr Undergrad,UTA MESIVTA OF KIRYAS JOEL,PRIVATE,9-CHAPTER XXII,191,189,895753.50
2015,7870,9077,U,2 yr Undergrad,UTICA SCHOOL OF COMMERCE,PRIVATE,6-BUS. DEGREE,133,106,323937.00
2015,1022,2883,U,4 yr Undergrad,UTICA UNIVERSITY,PRIVATE,5-INDEPENDENT,1194,1073.33,3132124.26
2015,1022,2883,U,5 yr Undergrad,UTICA UNIVERSITY,PRIVATE,5-INDEPENDENT,22,19,80026.00
2015,1030,2895,U,4 yr Undergrad,VASSAR COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,211,198,548425.00
2015,2235,2665,U,4 yr Undergrad,VAUGHN COLL AERONAUTICS TECH,PRIVATE,5-INDEPENDENT,746,596.46,2274638.12
2015,2235,2665,U,5 yr Undergrad,VAUGHN COLL AERONAUTICS TECH,PRIVATE,5-INDEPENDENT,8,5,20772.50
2015,2158,2896,U,2 yr Undergrad,VILLA MARIA COLL OF BUFFALO 2YR,PRIVATE,5-INDEPENDENT,103,81.67,277463.96
2015,2188,2896,U,4 yr Undergrad,VILLA MARIA COLL OF BUFFALO 4YR,PRIVATE,5-INDEPENDENT,250,215.29,749596.86
2015,1040,2899,U,4 yr Undergrad,WAGNER COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,279,260.08,850631.07
2015,1045,2900,U,4 yr Undergrad,WEBB INST OF NAVAL ARCH.,PRIVATE,5-INDEPENDENT,2,2,9275.00
2015,1050,2901,U,4 yr Undergrad,WELLS COLLEGE,PRIVATE,5-INDEPENDENT,303,290,854605.50
2015,2160,2881,U,2 yr Undergrad,WESTCHESTER COMMUNITY COLLEGE,PUBLIC,4-SUNY CC,3739,2813.5,8358944.25
2015,2160,2881,U,5 yr Undergrad,WESTCHESTER COMMUNITY COLLEGE,PUBLIC,4-SUNY CC,2,1.5,3812.50
2015,7895,7405,U,2 yr Undergrad,WOOD TOBE-COBURN SCHOOL,PRIVATE,6-BUS. DEGREE,244,217,705399.00
2015,8326,16674,U,4 yr Undergrad,YESHIVA & KOLLEL HARBOTZAS TORAH,PRIVATE,9-CHAPTER XXII,5,4,12918.00
2015,8302,31473,U,4 yr Undergrad,YESHIVA D'MONSEY,PRIVATE,9-CHAPTER XXII,36,34,130549.50
2015,8302,31473,U,5 yr Undergrad,YESHIVA D'MONSEY,PRIVATE,9-CHAPTER XXII,8,6.5,30782.50
2015,8300,15993,U,4 yr Undergrad,YESHIVA DERECH CHAIM,PRIVATE,9-CHAPTER XXII,21,20,75243.00
2015,8300,15993,U,5 yr Undergrad,YESHIVA DERECH CHAIM,PRIVATE,9-CHAPTER XXII,3,2.5,6869.50
2015,8305,42159,U,4 yr Undergrad,YESHIVA GEDOLAH KESSER TORAH,PRIVATE,9-CHAPTER XXII,15,14.5,41213.00
2015,8310,11997,U,4 yr Undergrad,YESHIVA KARLIN STOLIN,PRIVATE,9-CHAPTER XXII,87,86,397405.00
2015,8310,11997,U,5 yr Undergrad,YESHIVA KARLIN STOLIN,PRIVATE,9-CHAPTER XXII,6,4.5,20506.50
2015,8320,41196,U,4 yr Undergrad,YESHIVA OF FAR ROCKWAY DERECH AY,PRIVATE,9-CHAPTER XXII,7,6.5,14664.00
2015,8312,41381,U,4 yr Undergrad,YESHIVA OF MACHZIKAI HADAS,PRIVATE,9-CHAPTER XXII,222,210.5,1012892.50
2015,8312,41381,U,5 yr Undergrad,YESHIVA OF MACHZIKAI HADAS,PRIVATE,9-CHAPTER XXII,30,18.5,79016.50
2015,8314,11670,U,4 yr Undergrad,YESHIVA OF NITRA RABBINICAL COLLE,PRIVATE,9-CHAPTER XXII,168,164.5,773792.00
2015,8316,17197,U,4 yr Undergrad,YESHIVA OF THE TELSHE ALUMNI,PRIVATE,9-CHAPTER XXII,12,11.5,42724.10
2015,8316,17197,U,5 yr Undergrad,YESHIVA OF THE TELSHE ALUMNI,PRIVATE,9-CHAPTER XXII,2,1.5,5625.90
2015,8319,34963,U,4 yr Undergrad,YESHIVA SHAAREI TORAH OF ROCKLAND,PRIVATE,9-CHAPTER XXII,17,13,43581.00
2015,8317,42315,U,4 yr Undergrad,YESHIVA SHOLOM SHACHNA,PRIVATE,9-CHAPTER XXII,32,31.5,109179.50
2015,1085,2903,U,4 yr Undergrad,YESHIVA UNIVERSITY,PRIVATE,5-INDEPENDENT,266,246.5,812159.50
2015,8322,31271,U,4 yr Undergrad,YESHIVAS NOVOMINSK,PRIVATE,9-CHAPTER XXII,34,33.5,142478.50
2015,8324,14615,U,4 yr Undergrad,YESHIVAT MIKDASH MELECH,PRIVATE,9-CHAPTER XXII,3,3,14516.00
2015,8328,13027,U,4 yr Undergrad,YESHIVATH VIZNITZ,PRIVATE,9-CHAPTER XXII,287,285,1376624.00
2015,8328,13027,U,5 yr Undergrad,YESHIVATH VIZNITZ,PRIVATE,9-CHAPTER XXII,111,109,520573.00
2015,8308,11821,U,4 yr Undergrad,YESHIVATH ZICHRON MOSHE,PRIVATE,9-CHAPTER XXII,25,19,74964.50
2014,10,2666,U,4 yr Undergrad,ADELPHI UNIVERSITY 4 YR UNDERGRAD,PRIVATE,5-INDEPENDENT,1835,1659.25,5114293.59
2014,2000,2860,U,2 yr Undergrad,ADIRONDACK COMMUNITY COLLEGE,PUBLIC,4-SUNY CC,1669,1255.54,2803379.81
2014,995,2885,U,4 yr Undergrad,ALBANY COLLEGE OF PHARMACY 4YR UG,PRIVATE,5-INDEPENDENT,342,323.04,747813.16
2014,20,2668,U,4 yr Undergrad,ALFRED UNIVERSITY 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,699,634.83,1720996.08
2014,20,2668,U,5 yr Undergrad,ALFRED UNIVERSITY 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,28,15.5,68337.00
2014,8250,2790,U,4 yr Undergrad,ALLIANCE UNIVERSITY,PRIVATE,9-CHAPTER XXII,52,38.67,128541.83
2014,575,2790,U,4 yr Undergrad,ALLIANCE UNIVERSITY 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,620,499.58,1743714.02
2014,1075,7465,U,2 yr Undergrad,AMERICAN ACAD OF DRAMATIC ARTS,PRIVATE,6-BUS. DEGREE,25,23,75976.50
2014,7952,10813,U,2 yr Undergrad,AMERICAN ACADEMY MCALLISTER INST.,PRIVATE,6-BUS. DEGREE,46,32.75,102768.50
2014,25,6435,U,4 yr Undergrad,ARNOT OGDEN MED CTR NURSING 4YR,PRIVATE,8-OTHER,19,13.75,40107.43
2014,1620,6435,U,2 yr Undergrad,ARNOT OGDEN MED CTR RAD TECH 2YR,PRIVATE,8-OTHER,4,3.25,4812.75
2014,7826,17163,U,2 yr Undergrad,ART INSTITUTE OF NEW YORK CITY,PRIVATE,6-BUS. DEGREE,462,340.5,1039767.89
2014,1525,30955,U,2 yr Undergrad,ASA INST OF BUS NURSING PROGRAM,PRIVATE,5-INDEPENDENT,74,48.75,186186.25
2014,7725,30955,U,2 yr Undergrad,ASA INSTITUTE OF BUSINESS,PRIVATE,6-BUS. DEGREE,2594,2079.5,6997694.50
2014,8274,26229,U,4 yr Undergrad,BAIS MEDROSH ELYON,PRIVATE,9-CHAPTER XXII,18,18,82552.00
2014,35,2671,U,4 yr Undergrad,BARD COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,252,240,707245.50
2014,35,2671,U,5 yr Undergrad,BARD COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,1,0.5,2532.50
2014,155,2708,U,4 yr Undergrad,BARNARD COLLEGE,PRIVATE,5-INDEPENDENT,282,275,965960.00
2014,155,2708,U,5 yr Undergrad,BARNARD COLLEGE,PRIVATE,5-INDEPENDENT,2,1,3877.50
2014,8204,41928,U,4 yr Undergrad,BE'ER YAAKOV TALMUDIC SEMINARY,PRIVATE,9-CHAPTER XXII,337,314,1519228.50
2014,8204,41928,U,5 yr Undergrad,BE'ER YAAKOV TALMUDIC SEMINARY,PRIVATE,9-CHAPTER XXII,23,11.5,56260.00
2014,8206,37133,U,4 yr Undergrad,BEIS MEDRASH HEICHAL DOVID,PRIVATE,9-CHAPTER XXII,19,18,48374.50
2014,1607,21925,U,2 yr Undergrad,BELLEVUE HOSP SCH RADIOLOGIC TECH,PRIVATE,8-OTHER,4,2.38,5390.66
2014,7030,8556,U,2 yr Undergrad,BERKELEY COLLEGE 2YR,PRIVATE,6-BUS. DEGREE,762,482.17,1967402.19
2014,6730,8556,U,4 yr Undergrad,BERKELEY COLLEGE 4YR,PRIVATE,6-BUS. DEGREE,2039,1578.5,5975040.66
2014,8209,11192,U,4 yr Undergrad,BETH HAMEDRASH SHAAREI YOSHER,PRIVATE,9-CHAPTER XXII,20,18,81108.50
2014,8210,11922,U,4 yr Undergrad,BETH HATALMUD RABBINICAL COLLEGE,PRIVATE,9-CHAPTER XXII,19,19,81990.00
2014,2262,13029,U,4 yr Undergrad,BORICUA COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,1146,913.33,4056484.12
2014,2262,13029,U,5 yr Undergrad,BORICUA COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,13,9.75,36291.50
2014,55,21068,U,2 yr Undergrad,BRAMSON ORT COLLEGE,PRIVATE,5-INDEPENDENT,619,491.25,1523221.52
2014,7262,20757,U,2 yr Undergrad,BRIARCLIFFE COLL WOODBURY 2YR,PRIVATE,6-BUS. DEGREE,218,153.25,553384.00
2014,7264,20757,U,2 yr Undergrad,BRIARCLIFFE COLL-BOHEMIA 2YR,PRIVATE,6-BUS. DEGREE,248,179.71,585304.16
2014,6262,20757,U,4 yr Undergrad,BRIARCLIFFE COLLEGE 4YR UNDERGRAD,PRIVATE,6-BUS. DEGREE,537,446.83,1572315.53
2014,2025,2862,U,2 yr Undergrad,BROOME COMMUNITY COLLEGE,PUBLIC,4-SUNY CC,2653,2012.42,5123681.69
2014,7730,2678,U,2 yr Undergrad,BRYANT & STRATTON ALBANY,PRIVATE,6-BUS. DEGREE,351,261.58,1041887.85
2014,6830,2678,U,4 yr Undergrad,BRYANT & STRATTON BBA ALBANY,PRIVATE,6-BUS. DEGREE,15,13,46791.00
2014,6836,2678,U,4 yr Undergrad,BRYANT & STRATTON BBA SYRACUSE,PRIVATE,6-BUS. DEGREE,57,39.83,149632.75
2014,7732,2678,U,2 yr Undergrad,BRYANT & STRATTON BUFFALO,PRIVATE,6-BUS. DEGREE,1595,1161.21,4608874.07
2014,6732,2678,U,4 yr Undergrad,BRYANT & STRATTON BUFFALO,PRIVATE,6-BUS. DEGREE,274,214.67,796446.96
2014,6734,2678,U,4 yr Undergrad,BRYANT & STRATTON GREECE,PRIVATE,6-BUS. DEGREE,41,28.92,109689.63
2014,7734,2678,U,2 yr Undergrad,BRYANT & STRATTON ROCHESTER,PRIVATE,6-BUS. DEGREE,628,452.67,1831814.84
2014,7736,2678,U,2 yr Undergrad,BRYANT & STRATTON SYRACUSE,PRIVATE,6-BUS. DEGREE,748,578.08,2295187.10
2014,7720,25729,U,2 yr Undergrad,BUSINESS INFORMATICS,PRIVATE,6-BUS. DEGREE,6,6.33,18965.68
2014,90,2681,U,4 yr Undergrad,CANISIUS COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,1213,1137.17,2872160.76
2014,90,2681,U,5 yr Undergrad,CANISIUS COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,15,12.75,53750.25
2014,7901,41256,U,2 yr Undergrad,CAREER SCHOOL OF NY INC,PRIVATE,7-BUS. NON-DEG,17,23,85122.00
2014,2005,2861,U,2 yr Undergrad,CAYUGA COMMUNITY COLLEGE,PUBLIC,4-SUNY CC,1551,1178.46,3239744.10
2014,2035,2685,U,4 yr Undergrad,CAZENOVIA COLLEGE,PRIVATE,5-INDEPENDENT,572,541.75,1545001.50
2014,2035,2685,U,5 yr Undergrad,CAZENOVIA COLLEGE,PRIVATE,5-INDEPENDENT,4,3,11236.00
2014,1674,11617,U,2 yr Undergrad,CENTER FOR ALLIED HEALTH EDUCATIO,PRIVATE,8-OTHER,68,53,129487.75
2014,1610,11614,U,2 yr Undergrad,CHAMPLAIN VALLEY SCH XRAY TECH,PRIVATE,8-OTHER,10,9,13422.50
2014,7924,21760,U,2 yr Undergrad,CHERYL FELL'S SCHOOL OF BUSINESS,PRIVATE,7-BUS. NON-DEG,91,68,42761.86
2014,120,2699,U,4 yr Undergrad,CLARKSON UNIVERSITY 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,1100,1027.33,2457987.05
2014,120,2699,U,5 yr Undergrad,CLARKSON UNIVERSITY 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,4,3.5,17727.50
2014,2036,6787,U,2 yr Undergrad,CLINTON COMMUNITY COLLEGE,PUBLIC,4-SUNY CC,746,583.42,1518450.95
2014,130,2703,U,4 yr Undergrad,COL OF MT ST VINCENT 4YR SEM,PRIVATE,5-INDEPENDENT,768,715.5,2295221.43
2014,125,2701,U,4 yr Undergrad,COLGATE UNIVERSITY 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,224,219,562757.50
2014,136,2704,U,4 yr Undergrad,COLL OF NEW ROCHELLE NEW RESOURCE,PRIVATE,5-INDEPENDENT,2098,1695.5,6126324.00
2014,7124,5208,U,2 yr Undergrad,COLL WESTCHESTER 2YR,PRIVATE,6-BUS. DEGREE,418,395.83,1590806.48
2014,7121,5208,U,2 yr Undergrad,COLL WESTCHESTER 2YR EVE,PRIVATE,6-BUS. DEGREE,154,102.67,401538.11
2014,6124,5208,U,4 yr Undergrad,COLL WESTCHESTER 4YR BBA DAY,PRIVATE,6-BUS. DEGREE,141,147.5,561907.00
2014,6121,5208,U,4 yr Undergrad,COLL WESTCHESTER 4YR BBA EVE,PRIVATE,6-BUS. DEGREE,55,38.67,117193.99
2014,6122,5208,U,4 yr Undergrad,COLL WESTCHESTER EVE BACH ONLINE,PRIVATE,6-BUS. DEGREE,13,9.67,30250.65
2014,7131,5208,U,2 yr Undergrad,COLL WESTCHESTER ONLINE ASSOC EVE,PRIVATE,6-BUS. DEGREE,13,8.25,34139.75
2014,140,2705,U,4 yr Undergrad,COLLEGE OF SAINT ROSE 4YR UG,PRIVATE,5-INDEPENDENT,1222,1100.33,3052860.39
2014,140,2705,U,5 yr Undergrad,COLLEGE OF SAINT ROSE 4YR UG,PRIVATE,5-INDEPENDENT,1,1,1438.00
2014,171,2707,U,4 yr Undergrad,COLUMBIA UNIV,PRIVATE,5-INDEPENDENT,631,575.04,1834208.02
2014,171,2707,U,5 yr Undergrad,COLUMBIA UNIV,PRIVATE,5-INDEPENDENT,3,2,10130.00
2014,2038,6789,U,2 yr Undergrad,COLUMBIA-GREENE COMMUNITY COLLEGE,PUBLIC,4-SUNY CC,584,428.33,1114588.63
2014,2040,2709,U,4 yr Undergrad,CONCORDIA COLLEGE,PRIVATE,5-INDEPENDENT,372,318.58,1068537.76
2014,170,2710,U,4 yr Undergrad,COOPER UNION ADVNCMT SCI ART,PRIVATE,5-INDEPENDENT,108,104.75,345087.25
2014,170,2710,U,5 yr Undergrad,COOPER UNION ADVNCMT SCI ART,PRIVATE,5-INDEPENDENT,1,1,500.00
2014,174,2711,U,4 yr Undergrad,CORNELL UNIV STATUTORY COLLEGES,PUBLIC,3-SUNY SO,340,330,898440.50
2014,175,2711,U,4 yr Undergrad,CORNELL UNIVERSITY,PRIVATE,5-INDEPENDENT,1118,1075,3164899.00
2014,175,2711,U,5 yr Undergrad,CORNELL UNIVERSITY,PRIVATE,5-INDEPENDENT,5,3,11614.00
2014,2042,2863,U,2 yr Undergrad,CORNING COMMUNITY COLLEGE,PUBLIC,4-SUNY CC,1350,1003.38,2605994.96
2014,190,6445,U,2 yr Undergrad,CROUSE IRVING HOSP SCH OF NURSING,PRIVATE,5-INDEPENDENT,79,48.75,145773.25
2014,2045,7304,U,2 yr Undergrad,CULINARY INSTITUTE OF AMERICA 2YR,PRIVATE,5-INDEPENDENT,237,180.75,518555.00
2014,6045,7304,U,4 yr Undergrad,CULINARY INSTITUTE OF AMERICA 4YR,PRIVATE,5-INDEPENDENT,56,49.5,154058.00
2014,1409,7273,U,4 yr Undergrad,CUNY BARUCH COLLEGE,PUBLIC,1-CUNY SR,5763,4491.54,17770425.39
2014,1409,7273,U,5 yr Undergrad,CUNY BARUCH COLLEGE,PUBLIC,1-CUNY SR,131,102.17,472911.18
2014,1400,2692,U,2 yr Undergrad,CUNY BRONX CC,PUBLIC,2-CUNY CC,5783,4021.13,15044969.33
2014,1410,2687,U,4 yr Undergrad,CUNY BROOKLYN COLLEGE,PUBLIC,1-CUNY SR,6222,4867.29,18786059.11
2014,1410,2687,U,5 yr Undergrad,CUNY BROOKLYN COLLEGE,PUBLIC,1-CUNY SR,144,101.75,478520.25
2014,1411,2688,U,4 yr Undergrad,CUNY CITY COLLEGE,PUBLIC,1-CUNY SR,5909,4781.42,18898985.94
2014,1411,2688,U,5 yr Undergrad,CUNY CITY COLLEGE,PUBLIC,1-CUNY SR,128,95.25,400024.75
2014,1417,2698,U,4 yr Undergrad,CUNY COL STATEN ISLAND,PUBLIC,1-CUNY SR,6153,4855.83,18396482.01
2014,1417,2698,U,5 yr Undergrad,CUNY COL STATEN ISLAND,PUBLIC,1-CUNY SR,37,27,123149.50
2014,1420,4765,U,4 yr Undergrad,CUNY GRAD SCH UNDERGRAD PROG,PUBLIC,1-CUNY SR,220,149.13,483166.62
2014,1412,7022,U,4 yr Undergrad,CUNY HERBERT H LEHMAN COLLEGE,PUBLIC,1-CUNY SR,4666,3535.63,14140790.38
2014,1412,7022,U,5 yr Undergrad,CUNY HERBERT H LEHMAN COLLEGE,PUBLIC,1-CUNY SR,103,70.92,315341.75
2014,1401,8611,U,2 yr Undergrad,CUNY HOSTOS CC,PUBLIC,2-CUNY CC,3334,2271.79,8468070.47
2014,1413,2689,U,4 yr Undergrad,CUNY HUNTER COLLEGE,PUBLIC,1-CUNY SR,6909,5663.71,21373960.12
2014,1413,2689,U,5 yr Undergrad,CUNY HUNTER COLLEGE,PUBLIC,1-CUNY SR,56,37.5,173648.25
2014,1414,2693,U,2 yr Undergrad,CUNY JOHN JAY COLLEGE,PUBLIC,1-CUNY SR,4,2,5722.50
2014,1414,2693,U,4 yr Undergrad,CUNY JOHN JAY COLLEGE,PUBLIC,1-CUNY SR,6876,5567.5,21647890.77
2014,1414,2693,U,5 yr Undergrad,CUNY JOHN JAY COLLEGE,PUBLIC,1-CUNY SR,129,93.75,437021.50
2014,1402,2694,U,2 yr Undergrad,CUNY KINGSBOROUGH CC,PUBLIC,2-CUNY CC,7510,5460.75,19077640.93
2014,1403,10051,U,2 yr Undergrad,CUNY LAGUARDIA CC,PUBLIC,2-CUNY CC,6705,4637.08,16408592.22
2014,1403,10051,U,5 yr Undergrad,CUNY LAGUARDIA CC,PUBLIC,2-CUNY CC,1,0.46,2196.67
2014,1404,2691,U,2 yr Undergrad,CUNY MANHATTAN CC,PUBLIC,2-CUNY CC,11859,8199.67,29444075.13
